Product ID,Product Name,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Sales Volume,Return Rate (%),Elasticity Index,Category_Electronics,Category_Fashion,Category_Furniture,Category_Groceries,Category_Home Appliances
7016,Rice,2024-06-21,Bangalore,455,58.85,1,0,2,Delhi,590,8,70,8,Pune,58.85,32.32,47.5,394,1.04,1.24,False,False,False,True,False
7016,Rice,2024-06-21,Bangalore,455,58.85,1,0,2,Chennai,190,12,71,3,Pune,58.85,32.32,47.5,394,1.04,1.24,False,False,False,True,False
9528,Laptop,2024-12-07,Bangalore,101,50.19,1,1,1,Bangalore,652,1,91,2,Bangalore,50.19,34.98,7.73,149,19.08,0.74,True,False,False,False,False
3217,Rice,2024-12-15,Bangalore,187,26.6,1,2,0,Mumbai,578,16,81,13,Bangalore,34.82,74.34,22.54,124,3.53,1.12,False,False,False,True,False
3217,Rice,2024-12-15,Bangalore,187,26.6,1,2,0,Mumbai,578,16,81,13,Mumbai,98.56,63.82,39.83,425,1.2,2.36,False,False,False,True,False
3271,Headphones,2024-09-02,Chennai,480,9.12,1,1,0,Bangalore,502,17,156,1,Hyderabad,15.04,24.36,2.71,171,17.1,2.03,True,False,False,False,False
3271,Headphones,2024-09-02,Chennai,480,9.12,1,1,0,Pune,248,3,127,3,Hyderabad,15.04,24.36,2.71,171,17.1,2.03,True,False,False,False,False
9015,Headphones,2024-06-23,Kolkata,401,14.0,1,2,1,Delhi,12,19,12,12,Delhi,14.0,67.07,14.0,326,19.38,2.37,True,False,False,False,False
2682,Monitor,2024-08-14,Delhi,306,33.3,0,1,0,Bangalore,86,3,86,12,Chennai,74.9,87.78,3.08,361,10.85,2.25,True,False,False,False,False
2682,Monitor,2024-08-14,Delhi,306,33.3,0,1,0,Chennai,797,15,125,6,Chennai,74.9,87.78,3.08,361,10.85,2.25,True,False,False,False,False
9183,Keyboard,2024-01-02,Hyderabad,358,25.49,1,2,0,Ahmedabad,784,17,105,14,Chennai,70.96,90.57,26.63,265,0.54,1.12,True,False,False,False,False
9183,Keyboard,2024-01-02,Hyderabad,358,10.49,1,2,0,Ahmedabad,784,17,105,14,Pune,10.49,66.43,10.49,402,14.97,1.28,True,False,False,False,False
7491,T-Shirt,2024-02-04,Hyderabad,5,29.91,1,0,2,Mumbai,942,19,39,14,Hyderabad,94.56,14.03,6.57,86,18.86,1.56,False,True,False,False,False
7491,T-Shirt,2024-02-04,Hyderabad,5,29.91,1,0,2,Mumbai,942,19,39,14,Ahmedabad,94.71,16.12,28.03,154,9.03,0.66,False,True,False,False,False
7491,T-Shirt,2024-02-04,Hyderabad,5,29.91,1,0,2,Mumbai,942,19,39,14,Mumbai,73.81,21.31,49.39,368,19.13,1.48,False,True,False,False,False
7491,T-Shirt,2024-02-04,Hyderabad,5,29.91,1,0,2,Chennai,832,3,85,8,Hyderabad,94.56,14.03,6.57,86,18.86,1.56,False,True,False,False,False
7491,T-Shirt,2024-02-04,Hyderabad,5,29.91,1,0,2,Chennai,832,3,85,8,Ahmedabad,94.71,16.12,28.03,154,9.03,0.66,False,True,False,False,False
7491,T-Shirt,2024-02-04,Hyderabad,5,29.91,1,0,2,Chennai,832,3,85,8,Mumbai,73.81,21.31,49.39,368,19.13,1.48,False,True,False,False,False
5350,Headphones,2024-11-11,Delhi,441,23.22,1,0,2,Chennai,908,17,25,8,Hyderabad,31.39,13.76,9.74,339,18.21,0.67,True,False,False,False,False
5350,Headphones,2024-11-11,Delhi,441,21.29,1,0,2,Chennai,908,17,25,8,Ahmedabad,21.29,45.59,0.05,461,14.21,0.75,True,False,False,False,False
5350,Headphones,2024-11-11,Delhi,441,23.22,1,0,2,Kolkata,23,0,23,4,Hyderabad,31.39,13.76,9.74,339,18.21,0.67,True,False,False,False,False
5350,Headphones,2024-11-11,Delhi,441,21.29,1,0,2,Kolkata,23,0,23,4,Ahmedabad,21.29,45.59,0.05,461,14.21,0.75,True,False,False,False,False
2613,Snacks,2024-10-10,Bangalore,377,5.3,1,0,0,Chennai,275,9,194,14,Pune,5.3,33.38,5.3,375,3.82,1.46,False,False,False,True,False
7204,Snacks,2024-09-29,Mumbai,394,58.7,0,1,0,Bangalore,764,14,95,10,Bangalore,90.19,34.25,32.48,439,1.1,2.19,False,False,False,True,False
7204,Snacks,2024-09-29,Mumbai,394,58.7,0,1,0,Bangalore,764,14,95,10,Hyderabad,84.49,93.06,8.06,487,1.14,1.49,False,False,False,True,False
7204,Snacks,2024-09-29,Mumbai,394,35.52,0,1,0,Bangalore,764,14,95,10,Ahmedabad,35.52,89.08,5.71,117,17.31,1.11,False,False,False,True,False
7204,Snacks,2024-09-29,Mumbai,394,58.7,0,1,0,Chennai,339,2,22,12,Bangalore,90.19,34.25,32.48,439,1.1,2.19,False,False,False,True,False
7204,Snacks,2024-09-29,Mumbai,394,58.7,0,1,0,Chennai,339,2,22,12,Hyderabad,84.49,93.06,8.06,487,1.14,1.49,False,False,False,True,False
7204,Snacks,2024-09-29,Mumbai,394,35.52,0,1,0,Chennai,339,2,22,12,Ahmedabad,35.52,89.08,5.71,117,17.31,1.11,False,False,False,True,False
7801,Chair,2024-02-05,Pune,392,75.29,0,0,0,Hyderabad,518,13,169,12,Pune,75.29,45.8,15.12,348,13.88,1.22,False,False,True,False,False
7801,Chair,2024-02-05,Pune,392,34.58,0,0,0,Hyderabad,518,13,169,12,Delhi,34.58,97.17,5.8,23,13.74,1.93,False,False,True,False,False
7801,Chair,2024-02-05,Pune,392,75.29,0,0,0,Mumbai,558,3,131,9,Pune,75.29,45.8,15.12,348,13.88,1.22,False,False,True,False,False
7801,Chair,2024-02-05,Pune,392,34.58,0,0,0,Mumbai,558,3,131,9,Delhi,34.58,97.17,5.8,23,13.74,1.93,False,False,True,False,False
6330,Bookshelf,2024-07-24,Bangalore,403,26.12,1,0,1,Hyderabad,183,5,183,10,Delhi,90.41,58.55,24.03,465,1.49,1.45,False,False,True,False,False
6330,Bookshelf,2024-07-24,Bangalore,403,24.26,1,0,1,Hyderabad,183,5,183,10,Bangalore,24.26,32.27,9.7,118,8.88,0.8,False,False,True,False,False
6330,Bookshelf,2024-07-24,Bangalore,403,26.12,1,0,1,Hyderabad,183,5,183,10,Ahmedabad,93.14,66.59,29.45,492,7.6,0.82,False,False,True,False,False
6330,Bookshelf,2024-07-24,Bangalore,403,15.63,1,0,1,Hyderabad,183,5,183,10,Delhi,15.63,53.66,6.6,246,8.87,0.71,False,False,True,False,False
5999,Fan,2024-04-02,Kolkata,376,48.75,1,2,2,Hyderabad,352,0,170,7,Pune,55.24,52.88,48.6,319,9.56,1.69,False,False,False,False,True
5999,Fan,2024-04-02,Kolkata,376,48.75,1,2,2,Hyderabad,352,0,170,7,Bangalore,99.87,43.7,48.96,45,6.91,1.94,False,False,False,False,True
5999,Fan,2024-04-02,Kolkata,376,48.75,1,2,2,Chennai,370,17,137,5,Pune,55.24,52.88,48.6,319,9.56,1.69,False,False,False,False,True
5999,Fan,2024-04-02,Kolkata,376,48.75,1,2,2,Chennai,370,17,137,5,Bangalore,99.87,43.7,48.96,45,6.91,1.94,False,False,False,False,True
7874,Keyboard,2024-02-26,Mumbai,101,24.83,1,1,1,Bangalore,499,1,104,3,Mumbai,24.83,95.03,24.83,287,18.61,2.48,True,False,False,False,False
7874,Keyboard,2024-02-26,Mumbai,101,19.34,1,1,1,Bangalore,499,1,104,3,Chennai,19.34,12.42,19.34,405,4.15,2.3,True,False,False,False,False
7874,Keyboard,2024-02-26,Mumbai,101,75.62,1,1,1,Bangalore,499,1,104,3,Chennai,94.16,8.19,14.01,138,12.1,2.38,True,False,False,False,False
7874,Keyboard,2024-02-26,Mumbai,101,29.23,1,1,1,Bangalore,499,1,104,3,Chennai,29.23,80.46,29.23,109,9.04,2.32,True,False,False,False,False
7874,Keyboard,2024-02-26,Mumbai,101,24.83,1,1,1,Bangalore,892,13,106,7,Mumbai,24.83,95.03,24.83,287,18.61,2.48,True,False,False,False,False
7874,Keyboard,2024-02-26,Mumbai,101,19.34,1,1,1,Bangalore,892,13,106,7,Chennai,19.34,12.42,19.34,405,4.15,2.3,True,False,False,False,False
7874,Keyboard,2024-02-26,Mumbai,101,75.62,1,1,1,Bangalore,892,13,106,7,Chennai,94.16,8.19,14.01,138,12.1,2.38,True,False,False,False,False
7874,Keyboard,2024-02-26,Mumbai,101,29.23,1,1,1,Bangalore,892,13,106,7,Chennai,29.23,80.46,29.23,109,9.04,2.32,True,False,False,False,False
7099,Bookshelf,2024-04-26,Pune,251,13.96,0,0,1,Kolkata,859,14,52,11,Chennai,20.67,59.97,20.67,184,2.69,1.31,False,False,True,False,False
7637,Laptop,2024-01-19,Hyderabad,480,45.99,1,2,2,Bangalore,356,17,151,11,Pune,45.99,64.62,34.24,146,6.25,1.08,True,False,False,False,False
7637,Laptop,2024-01-19,Hyderabad,480,45.99,1,2,2,Kolkata,966,12,152,12,Pune,45.99,64.62,34.24,146,6.25,1.08,True,False,False,False,False
5102,Laptop,2024-03-14,Chennai,57,62.03,1,2,1,Ahmedabad,20,12,20,14,Kolkata,62.03,89.86,24.98,112,12.05,2.41,True,False,False,False,False
5102,Laptop,2024-03-14,Chennai,57,46.94,1,2,1,Ahmedabad,20,12,20,14,Bangalore,46.94,35.24,39.53,360,14.58,1.25,True,False,False,False,False
7743,Monitor,2024-06-05,Bangalore,484,11.04,0,2,0,Hyderabad,554,8,118,9,Mumbai,60.24,38.56,32.12,162,2.6,2.19,True,False,False,False,False
7743,Monitor,2024-06-05,Bangalore,484,11.04,0,2,0,Ahmedabad,693,7,103,5,Mumbai,60.24,38.56,32.12,162,2.6,2.19,True,False,False,False,False
7743,Monitor,2024-06-05,Bangalore,484,11.04,0,2,0,Mumbai,654,19,35,3,Mumbai,60.24,38.56,32.12,162,2.6,2.19,True,False,False,False,False
5626,Hoodie,2024-10-17,Chennai,442,51.19,1,2,0,Pune,948,2,11,7,Bangalore,85.54,54.67,34.4,402,0.08,1.65,False,True,False,False,False
5626,Hoodie,2024-10-17,Chennai,442,46.39,1,2,0,Pune,948,2,11,7,Bangalore,46.39,83.99,39.76,172,1.56,2.2,False,True,False,False,False
7574,Desk,2024-03-22,Delhi,370,5.72,1,0,1,Mumbai,670,1,50,8,Delhi,61.51,60.92,41.45,219,2.63,0.81,False,False,True,False,False
7574,Desk,2024-03-22,Delhi,370,5.72,1,0,1,Mumbai,670,1,50,8,Bangalore,72.64,49.82,47.35,286,3.56,2.38,False,False,True,False,False
7574,Desk,2024-03-22,Delhi,370,5.72,1,0,1,Mumbai,670,1,50,8,Mumbai,50.12,49.49,21.24,181,15.74,0.56,False,False,True,False,False
7574,Desk,2024-03-22,Delhi,370,5.72,1,0,1,Bangalore,373,17,17,9,Delhi,61.51,60.92,41.45,219,2.63,0.81,False,False,True,False,False
7574,Desk,2024-03-22,Delhi,370,5.72,1,0,1,Bangalore,373,17,17,9,Bangalore,72.64,49.82,47.35,286,3.56,2.38,False,False,True,False,False
7574,Desk,2024-03-22,Delhi,370,5.72,1,0,1,Bangalore,373,17,17,9,Mumbai,50.12,49.49,21.24,181,15.74,0.56,False,False,True,False,False
7574,Desk,2024-03-22,Delhi,370,5.72,1,0,1,Pune,901,10,181,14,Delhi,61.51,60.92,41.45,219,2.63,0.81,False,False,True,False,False
7574,Desk,2024-03-22,Delhi,370,5.72,1,0,1,Pune,901,10,181,14,Bangalore,72.64,49.82,47.35,286,3.56,2.38,False,False,True,False,False
7574,Desk,2024-03-22,Delhi,370,5.72,1,0,1,Pune,901,10,181,14,Mumbai,50.12,49.49,21.24,181,15.74,0.56,False,False,True,False,False
5845,Coffee,2024-10-09,Chennai,299,23.83,1,0,0,Kolkata,13,9,13,11,Kolkata,23.83,24.97,17.49,74,13.43,1.1,False,False,False,True,False
5845,Coffee,2024-10-09,Chennai,299,64.31,1,0,0,Kolkata,13,9,13,11,Pune,75.78,17.67,35.54,7,5.24,1.29,False,False,False,True,False
5845,Coffee,2024-10-09,Chennai,299,23.83,1,0,0,Mumbai,391,15,156,2,Kolkata,23.83,24.97,17.49,74,13.43,1.1,False,False,False,True,False
5845,Coffee,2024-10-09,Chennai,299,64.31,1,0,0,Mumbai,391,15,156,2,Pune,75.78,17.67,35.54,7,5.24,1.29,False,False,False,True,False
3326,Microwave,2024-09-27,Mumbai,80,60.28,0,1,2,Kolkata,395,2,141,3,Chennai,60.28,90.85,28.0,291,9.74,0.65,False,False,False,False,True
9105,Smartphone,2024-01-28,Hyderabad,429,8.31,1,0,2,Bangalore,79,9,75,14,Pune,89.58,45.93,45.08,279,4.47,1.32,True,False,False,False,False
7354,Bread,2024-08-07,Chennai,13,41.1,1,2,1,Mumbai,409,17,155,13,Hyderabad,71.82,43.38,44.25,111,14.56,1.45,False,False,False,True,False
7354,Bread,2024-08-07,Chennai,13,41.1,1,2,1,Pune,598,14,78,14,Hyderabad,71.82,43.38,44.25,111,14.56,1.45,False,False,False,True,False
7354,Bread,2024-08-07,Chennai,13,41.1,1,2,1,Pune,462,3,33,12,Hyderabad,71.82,43.38,44.25,111,14.56,1.45,False,False,False,True,False
8991,Snacks,2024-07-23,Chennai,66,66.13,0,2,2,Mumbai,172,6,172,13,Ahmedabad,66.13,83.95,22.09,39,15.51,1.15,False,False,False,True,False
9482,Jacket,2024-07-20,Delhi,412,14.9,1,1,2,Pune,434,12,177,12,Delhi,75.8,58.65,22.42,247,3.91,1.33,False,True,False,False,False
9482,Jacket,2024-07-20,Delhi,412,14.9,1,1,2,Pune,434,12,177,12,Bangalore,21.42,59.65,21.42,59,5.8,1.34,False,True,False,False,False
9482,Jacket,2024-07-20,Delhi,412,14.9,1,1,2,Pune,535,12,104,9,Delhi,75.8,58.65,22.42,247,3.91,1.33,False,True,False,False,False
9482,Jacket,2024-07-20,Delhi,412,14.9,1,1,2,Pune,535,12,104,9,Bangalore,21.42,59.65,21.42,59,5.8,1.34,False,True,False,False,False
4433,Rice,2024-10-14,Delhi,247,46.94,1,1,0,Hyderabad,664,15,150,13,Delhi,46.94,42.96,39.03,215,0.08,2.21,False,False,False,True,False
8132,Bookshelf,2024-04-21,Bangalore,127,34.03,0,2,0,Kolkata,671,17,102,14,Mumbai,40.55,21.34,24.77,259,16.06,0.69,False,False,True,False,False
4076,Milk,2024-03-12,Delhi,260,53.07,1,0,2,Ahmedabad,408,4,193,1,Chennai,93.33,65.34,43.26,336,7.12,2.39,False,False,False,True,False
4076,Milk,2024-03-12,Delhi,260,16.55,1,0,2,Ahmedabad,408,4,193,1,Ahmedabad,16.55,76.28,10.53,465,3.68,0.52,False,False,False,True,False
4665,Mixer,2024-05-20,Bangalore,81,51.04,1,0,2,Hyderabad,526,1,25,13,Pune,51.04,93.57,35.38,188,2.55,1.92,False,False,False,False,True
4665,Mixer,2024-05-20,Bangalore,81,51.04,1,0,2,Pune,142,10,45,9,Pune,51.04,93.57,35.38,188,2.55,1.92,False,False,False,False,True
4665,Mixer,2024-05-20,Bangalore,81,51.04,1,0,2,Ahmedabad,436,12,78,13,Pune,51.04,93.57,35.38,188,2.55,1.92,False,False,False,False,True
9220,Refrigerator,2024-12-10,Bangalore,272,41.4,0,0,2,Chennai,43,19,43,8,Bangalore,41.4,9.46,16.89,289,11.02,2.42,False,False,False,False,True
9220,Refrigerator,2024-12-10,Bangalore,272,61.55,0,0,2,Chennai,43,19,43,8,Mumbai,93.11,19.21,32.43,453,18.13,0.6,False,False,False,False,True
9220,Refrigerator,2024-12-10,Bangalore,272,41.4,0,0,2,Bangalore,350,14,82,3,Bangalore,41.4,9.46,16.89,289,11.02,2.42,False,False,False,False,True
9220,Refrigerator,2024-12-10,Bangalore,272,61.55,0,0,2,Bangalore,350,14,82,3,Mumbai,93.11,19.21,32.43,453,18.13,0.6,False,False,False,False,True
9220,Refrigerator,2024-12-10,Bangalore,272,41.4,0,0,2,Chennai,754,2,188,10,Bangalore,41.4,9.46,16.89,289,11.02,2.42,False,False,False,False,True
9220,Refrigerator,2024-12-10,Bangalore,272,61.55,0,0,2,Chennai,754,2,188,10,Mumbai,93.11,19.21,32.43,453,18.13,0.6,False,False,False,False,True
6931,Monitor,2024-05-24,Bangalore,90,5.83,1,2,1,Ahmedabad,950,1,170,11,Pune,5.83,31.9,5.83,171,17.32,0.53,True,False,False,False,False
6931,Monitor,2024-05-24,Bangalore,90,5.83,1,2,1,Ahmedabad,477,17,103,11,Pune,5.83,31.9,5.83,171,17.32,0.53,True,False,False,False,False
6931,Monitor,2024-05-24,Bangalore,90,5.83,1,2,1,Ahmedabad,288,1,51,12,Pune,5.83,31.9,5.83,171,17.32,0.53,True,False,False,False,False
6931,Monitor,2024-05-24,Bangalore,90,5.83,1,2,1,Pune,560,17,187,13,Pune,5.83,31.9,5.83,171,17.32,0.53,True,False,False,False,False
6272,Microwave,2024-11-13,Chennai,242,37.67,1,1,1,Chennai,149,14,83,8,Hyderabad,37.67,49.02,37.67,404,9.03,1.49,False,False,False,False,True
6272,Microwave,2024-11-13,Chennai,242,67.34,1,1,1,Chennai,149,14,83,8,Bangalore,67.34,58.55,26.56,228,6.02,1.1,False,False,False,False,True
7063,Milk,2024-05-30,Chennai,320,7.7,0,1,0,Delhi,972,10,62,4,Kolkata,7.7,58.2,7.7,210,18.25,1.25,False,False,False,True,False
7063,Milk,2024-05-30,Chennai,320,80.97,0,1,0,Delhi,972,10,62,4,Chennai,88.34,57.01,4.4,299,8.53,1.29,False,False,False,True,False
6437,Washing Machine,2024-11-16,Pune,34,11.63,0,0,0,Ahmedabad,418,2,111,4,Mumbai,82.41,84.22,42.81,18,10.28,1.69,False,False,False,False,True
6437,Washing Machine,2024-11-16,Pune,34,11.63,0,0,0,Ahmedabad,418,2,111,4,Bangalore,39.19,69.8,17.39,31,14.91,1.48,False,False,False,False,True
6437,Washing Machine,2024-11-16,Pune,34,11.63,0,0,0,Kolkata,321,10,16,11,Mumbai,82.41,84.22,42.81,18,10.28,1.69,False,False,False,False,True
6437,Washing Machine,2024-11-16,Pune,34,11.63,0,0,0,Kolkata,321,10,16,11,Bangalore,39.19,69.8,17.39,31,14.91,1.48,False,False,False,False,True
6437,Washing Machine,2024-11-16,Pune,34,11.63,0,0,0,Bangalore,860,18,69,3,Mumbai,82.41,84.22,42.81,18,10.28,1.69,False,False,False,False,True
6437,Washing Machine,2024-11-16,Pune,34,11.63,0,0,0,Bangalore,860,18,69,3,Bangalore,39.19,69.8,17.39,31,14.91,1.48,False,False,False,False,True
6281,Jacket,2024-06-12,Mumbai,343,57.71,1,1,2,Chennai,125,9,125,12,Ahmedabad,57.71,47.74,44.6,199,3.98,1.95,False,True,False,False,False
7778,Washing Machine,2024-07-02,Bangalore,370,5.7,1,0,2,Delhi,122,0,48,5,Mumbai,84.06,76.98,38.87,98,3.73,2.46,False,False,False,False,True
7778,Washing Machine,2024-07-02,Bangalore,370,5.7,1,0,2,Ahmedabad,275,4,192,4,Mumbai,84.06,76.98,38.87,98,3.73,2.46,False,False,False,False,True
6823,Bookshelf,2024-09-19,Bangalore,391,17.43,1,0,1,Bangalore,278,13,100,12,Kolkata,96.23,27.84,28.1,201,12.49,0.89,False,False,True,False,False
6823,Bookshelf,2024-09-19,Bangalore,391,17.43,1,0,1,Bangalore,278,13,100,12,Kolkata,36.63,33.88,36.63,437,0.19,1.95,False,False,True,False,False
6823,Bookshelf,2024-09-19,Bangalore,391,17.43,1,0,1,Bangalore,278,13,100,12,Chennai,51.57,5.8,4.25,446,13.41,1.07,False,False,True,False,False
6823,Bookshelf,2024-09-19,Bangalore,391,17.43,1,0,1,Pune,927,7,192,7,Kolkata,96.23,27.84,28.1,201,12.49,0.89,False,False,True,False,False
6823,Bookshelf,2024-09-19,Bangalore,391,17.43,1,0,1,Pune,927,7,192,7,Kolkata,36.63,33.88,36.63,437,0.19,1.95,False,False,True,False,False
6823,Bookshelf,2024-09-19,Bangalore,391,17.43,1,0,1,Pune,927,7,192,7,Chennai,51.57,5.8,4.25,446,13.41,1.07,False,False,True,False,False
7977,Jeans,2024-08-01,Hyderabad,484,8.37,0,1,1,Pune,693,1,78,6,Ahmedabad,8.37,57.26,8.37,127,18.22,1.7,False,True,False,False,False
7977,Jeans,2024-08-01,Hyderabad,484,8.37,0,1,1,Bangalore,460,8,146,4,Ahmedabad,8.37,57.26,8.37,127,18.22,1.7,False,True,False,False,False
7977,Jeans,2024-08-01,Hyderabad,484,8.37,0,1,1,Delhi,296,2,185,8,Ahmedabad,8.37,57.26,8.37,127,18.22,1.7,False,True,False,False,False
5033,Chair,2024-09-24,Pune,151,10.28,0,2,0,Mumbai,841,5,177,13,Kolkata,10.28,34.03,7.42,253,12.71,0.89,False,False,True,False,False
5033,Chair,2024-09-24,Pune,151,10.28,0,2,0,Ahmedabad,39,7,39,9,Kolkata,10.28,34.03,7.42,253,12.71,0.89,False,False,True,False,False
2314,Coffee,2024-05-20,Bangalore,84,19.89,1,2,1,Hyderabad,90,13,12,2,Delhi,50.74,41.95,10.93,230,5.73,2.3,False,False,False,True,False
2902,T-Shirt,2024-10-03,Mumbai,45,63.03,0,1,2,Hyderabad,792,14,192,12,Delhi,63.03,40.26,40.3,410,18.71,1.37,False,True,False,False,False
2902,T-Shirt,2024-10-03,Mumbai,45,52.06,0,1,2,Hyderabad,792,14,192,12,Chennai,52.06,59.22,20.47,24,14.89,2.29,False,True,False,False,False
7760,T-Shirt,2024-02-29,Bangalore,219,28.57,0,0,0,Hyderabad,465,8,96,9,Pune,81.57,90.9,14.02,296,0.34,1.73,False,True,False,False,False
7760,T-Shirt,2024-02-29,Bangalore,219,28.57,0,0,0,Mumbai,869,11,130,5,Pune,81.57,90.9,14.02,296,0.34,1.73,False,True,False,False,False
5246,Rice,2024-01-05,Pune,307,36.24,1,0,0,Delhi,363,19,145,6,Kolkata,60.41,20.15,41.83,267,16.31,0.89,False,False,False,True,False
5246,Rice,2024-01-05,Pune,307,36.24,1,0,0,Bangalore,558,13,199,8,Kolkata,60.41,20.15,41.83,267,16.31,0.89,False,False,False,True,False
5718,Table,2024-07-24,Bangalore,121,21.79,1,2,1,Bangalore,887,8,41,2,Bangalore,21.79,42.43,5.48,333,17.76,2.12,False,False,True,False,False
6211,Snacks,2024-06-25,Pune,454,11.39,0,2,0,Kolkata,59,10,59,7,Chennai,11.39,9.15,7.22,74,18.55,1.73,False,False,False,True,False
6211,Snacks,2024-06-25,Pune,454,11.39,0,2,0,Bangalore,205,5,54,6,Chennai,11.39,9.15,7.22,74,18.55,1.73,False,False,False,True,False
5067,Chair,2024-10-24,Chennai,98,62.78,0,2,0,Ahmedabad,506,9,129,12,Bangalore,62.78,36.91,44.84,422,9.47,2.38,False,False,True,False,False
5067,Chair,2024-10-24,Chennai,98,62.78,0,2,0,Hyderabad,509,9,75,10,Bangalore,62.78,36.91,44.84,422,9.47,2.38,False,False,True,False,False
5577,Milk,2024-12-03,Delhi,490,10.93,1,2,0,Ahmedabad,288,10,122,3,Chennai,10.93,73.13,10.93,238,10.24,0.89,False,False,False,True,False
5577,Milk,2024-12-03,Delhi,490,10.93,1,2,0,Bangalore,976,8,50,7,Chennai,10.93,73.13,10.93,238,10.24,0.89,False,False,False,True,False
1815,Mixer,2024-05-28,Bangalore,406,80.84,1,2,2,Pune,168,18,73,4,Bangalore,80.84,32.63,15.24,466,13.68,2.08,False,False,False,False,True
1815,Mixer,2024-05-28,Bangalore,406,80.84,1,2,2,Kolkata,682,0,125,1,Bangalore,80.84,32.63,15.24,466,13.68,2.08,False,False,False,False,True
8439,Bookshelf,2024-05-23,Bangalore,15,10.3,0,2,2,Bangalore,918,16,123,13,Hyderabad,69.78,39.05,41.53,402,7.17,0.98,False,False,True,False,False
7259,Table,2024-09-04,Delhi,365,45.51,1,2,1,Kolkata,215,14,141,11,Mumbai,45.51,31.24,12.32,448,0.62,1.04,False,False,True,False,False
7259,Table,2024-09-04,Delhi,365,48.46,1,2,1,Kolkata,215,14,141,11,Hyderabad,48.46,53.06,43.09,54,1.3,2.21,False,False,True,False,False
7259,Table,2024-09-04,Delhi,365,45.51,1,2,1,Bangalore,656,5,27,14,Mumbai,45.51,31.24,12.32,448,0.62,1.04,False,False,True,False,False
7259,Table,2024-09-04,Delhi,365,48.46,1,2,1,Bangalore,656,5,27,14,Hyderabad,48.46,53.06,43.09,54,1.3,2.21,False,False,True,False,False
7259,Table,2024-09-04,Delhi,365,45.51,1,2,1,Kolkata,672,16,177,1,Mumbai,45.51,31.24,12.32,448,0.62,1.04,False,False,True,False,False
7259,Table,2024-09-04,Delhi,365,48.46,1,2,1,Kolkata,672,16,177,1,Hyderabad,48.46,53.06,43.09,54,1.3,2.21,False,False,True,False,False
6667,Sofa,2024-09-11,Ahmedabad,83,14.83,1,1,1,Ahmedabad,404,12,86,2,Mumbai,64.19,52.76,21.14,259,13.06,2.06,False,False,True,False,False
6667,Sofa,2024-09-11,Ahmedabad,83,14.83,1,1,1,Ahmedabad,404,12,86,2,Hyderabad,86.29,94.21,29.22,36,16.95,1.61,False,False,True,False,False
6667,Sofa,2024-09-11,Ahmedabad,83,14.83,1,1,1,Mumbai,717,8,140,11,Mumbai,64.19,52.76,21.14,259,13.06,2.06,False,False,True,False,False
6667,Sofa,2024-09-11,Ahmedabad,83,14.83,1,1,1,Mumbai,717,8,140,11,Hyderabad,86.29,94.21,29.22,36,16.95,1.61,False,False,True,False,False
6667,Sofa,2024-09-11,Ahmedabad,83,14.83,1,1,1,Bangalore,570,10,75,11,Mumbai,64.19,52.76,21.14,259,13.06,2.06,False,False,True,False,False
6667,Sofa,2024-09-11,Ahmedabad,83,14.83,1,1,1,Bangalore,570,10,75,11,Hyderabad,86.29,94.21,29.22,36,16.95,1.61,False,False,True,False,False
2912,Jeans,2024-10-13,Pune,89,46.25,1,2,1,Mumbai,901,13,111,9,Delhi,46.25,14.31,2.12,449,10.65,1.8,False,True,False,False,False
2912,Jeans,2024-10-13,Pune,89,16.13,1,2,1,Mumbai,901,13,111,9,Mumbai,16.13,49.46,2.63,440,11.47,1.6,False,True,False,False,False
2912,Jeans,2024-10-13,Pune,89,7.3,1,2,1,Mumbai,901,13,111,9,Ahmedabad,7.3,91.53,7.3,451,8.08,1.54,False,True,False,False,False
2912,Jeans,2024-10-13,Pune,89,46.25,1,2,1,Chennai,466,9,28,6,Delhi,46.25,14.31,2.12,449,10.65,1.8,False,True,False,False,False
2912,Jeans,2024-10-13,Pune,89,16.13,1,2,1,Chennai,466,9,28,6,Mumbai,16.13,49.46,2.63,440,11.47,1.6,False,True,False,False,False
2912,Jeans,2024-10-13,Pune,89,7.3,1,2,1,Chennai,466,9,28,6,Ahmedabad,7.3,91.53,7.3,451,8.08,1.54,False,True,False,False,False
5972,Monitor,2024-04-02,Mumbai,55,36.88,1,0,2,Ahmedabad,787,10,104,4,Mumbai,93.55,11.25,37.04,21,12.93,2.04,True,False,False,False,False
5972,Monitor,2024-04-02,Mumbai,55,36.88,1,0,2,Ahmedabad,787,10,104,4,Bangalore,96.13,75.01,20.99,295,8.6,0.51,True,False,False,False,False
7932,Monitor,2024-05-20,Kolkata,384,61.2,0,2,2,Kolkata,459,2,137,7,Ahmedabad,74.76,92.69,20.43,293,4.26,2.28,True,False,False,False,False
7932,Monitor,2024-05-20,Kolkata,384,61.2,0,2,2,Kolkata,459,2,137,7,Hyderabad,91.72,30.84,9.68,243,1.27,2.49,True,False,False,False,False
7932,Monitor,2024-05-20,Kolkata,384,61.2,0,2,2,Mumbai,243,5,21,9,Ahmedabad,74.76,92.69,20.43,293,4.26,2.28,True,False,False,False,False
