Product ID,Product Name,Category,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Sales Volume,Return Rate (%),Elasticity Index
5823,Milk,Groceries,2024-05-15,Ahmedabad,323,16.28,Yes,Stable,Regular,Chennai,767,5,71,2,Pune,16.27,62.74,41.94,350,15.74,1.85
5327,Washing Machine,Home Appliances,2024-08-20,Delhi,79,81.01,Yes,Decreasing,Budget,Mumbai,87,11,190,4,Hyderabad,17.04,13.14,2.99,481,5.48,2.47
5327,Washing Machine,Home Appliances,2024-08-20,Delhi,79,81.01,Yes,Decreasing,Budget,Mumbai,87,11,190,4,Delhi,92.66,24.19,8.88,205,6.43,1.54
5327,Washing Machine,Home Appliances,2024-08-20,Delhi,79,81.01,Yes,Decreasing,Budget,Mumbai,87,11,190,4,Delhi,64.58,70.29,40.99,312,17.69,2.02
5327,Washing Machine,Home Appliances,2024-08-20,Delhi,79,81.01,Yes,Decreasing,Budget,Mumbai,87,11,190,4,Chennai,50.82,28.79,3.95,386,2.34,1.24
5179,Mixer,Home Appliances,2024-03-27,Bangalore,190,42.64,No,Stable,Regular,Ahmedabad,403,8,192,8,Delhi,66.32,74.25,37.33,490,8.82,1.91
5179,Mixer,Home Appliances,2024-03-27,Bangalore,190,42.64,No,Stable,Regular,Ahmedabad,403,8,192,8,Chennai,30.84,40.65,43.35,279,5.96,1.29
7842,Keyboard,Electronics,2024-11-15,Pune,169,53.17,No,Decreasing,Regular,Pune,495,15,39,6,Chennai,8.96,55.82,4.41,388,14.4,0.85
7842,Keyboard,Electronics,2024-11-15,Pune,169,53.17,No,Decreasing,Regular,Pune,495,15,39,6,Bangalore,85.31,54.87,11.73,164,17.55,1.21
4844,Hoodie,Fashion,2024-06-16,Pune,236,81.01,Yes,Stable,Regular,Hyderabad,617,8,64,7,Chennai,81.89,72.9,1.45,494,16.99,2.21
4844,Hoodie,Fashion,2024-06-16,Pune,236,81.01,Yes,Stable,Regular,Hyderabad,617,8,64,7,Bangalore,36.18,36.93,46.31,478,8.6,0.61
4844,Hoodie,Fashion,2024-06-16,Pune,236,81.01,Yes,Stable,Regular,Bangalore,319,13,88,9,Chennai,81.89,72.9,1.45,494,16.99,2.21
4844,Hoodie,Fashion,2024-06-16,Pune,236,81.01,Yes,Stable,Regular,Bangalore,319,13,88,9,Bangalore,36.18,36.93,46.31,478,8.6,0.61
2542,Monitor,Electronics,2024-01-16,Pune,460,30.7,Yes,Decreasing,Premium,Pune,323,4,25,7,Delhi,60.68,55.19,3.15,107,8.8,2.29
2542,Monitor,Electronics,2024-01-16,Pune,460,30.7,Yes,Decreasing,Premium,Hyderabad,321,12,65,7,Delhi,60.68,55.19,3.15,107,8.8,2.29
3227,Table,Furniture,2024-05-05,Ahmedabad,347,77.15,No,Stable,Budget,Chennai,679,7,56,4,Bangalore,58.66,22.33,8.39,337,3.91,1.32
4510,Fan,Home Appliances,2024-10-19,Ahmedabad,419,18.93,No,Stable,Budget,Bangalore,115,1,25,14,Pune,57.11,88.25,49.52,85,10.06,2.06
4758,Milk,Groceries,2024-05-18,Kolkata,345,39.81,Yes,Increasing,Regular,Ahmedabad,403,10,172,7,Bangalore,26.86,36.34,32.07,415,7.22,1.87
3349,T-Shirt,Fashion,2024-07-27,Kolkata,351,13.04,Yes,Decreasing,Premium,Delhi,255,0,42,7,Pune,14.74,67.28,4.61,5,2.85,0.53
3349,T-Shirt,Fashion,2024-07-27,Kolkata,351,13.04,Yes,Decreasing,Premium,Delhi,255,0,42,7,Bangalore,14.34,44.67,13.63,25,17.86,2.31
3349,T-Shirt,Fashion,2024-07-27,Kolkata,351,13.04,Yes,Decreasing,Premium,Delhi,255,0,42,7,Mumbai,6.7,84.28,9.36,27,17.94,1.24
3349,T-Shirt,Fashion,2024-07-27,Kolkata,351,13.04,Yes,Decreasing,Premium,Delhi,255,0,42,7,Delhi,71.11,73.46,5.75,329,13.41,1.37
2968,Rice,Groceries,2024-05-15,Hyderabad,159,90.96,No,Increasing,Budget,Kolkata,741,1,57,13,Delhi,65.28,97.16,30.06,320,14.39,1.56
8874,Sneakers,Fashion,2024-12-11,Ahmedabad,295,92.54,Yes,Stable,Premium,Chennai,256,1,159,9,Ahmedabad,27.59,27.79,16.96,442,13.04,0.74
8157,Smartphone,Electronics,2024-09-08,Kolkata,406,48.81,Yes,Decreasing,Premium,Kolkata,18,16,178,7,Bangalore,11.64,12.28,25.29,443,10.12,2.37
8157,Smartphone,Electronics,2024-09-08,Kolkata,406,48.81,Yes,Decreasing,Premium,Hyderabad,982,1,85,3,Bangalore,11.64,12.28,25.29,443,10.12,2.37
8157,Smartphone,Electronics,2024-09-08,Kolkata,406,48.81,Yes,Decreasing,Premium,Delhi,558,18,61,13,Bangalore,11.64,12.28,25.29,443,10.12,2.37
5387,Jacket,Fashion,2024-10-06,Pune,160,23.08,Yes,Stable,Premium,Hyderabad,764,16,136,2,Bangalore,62.35,84.13,39.84,103,6.8,2.46
5387,Jacket,Fashion,2024-10-06,Pune,160,23.08,Yes,Stable,Premium,Hyderabad,764,16,136,2,Kolkata,80.23,48.56,1.12,149,18.7,1.06
7166,Microwave,Home Appliances,2024-12-05,Bangalore,460,76.13,Yes,Decreasing,Budget,Hyderabad,199,8,40,12,Pune,33.19,25.71,41.6,426,12.63,1.59
7166,Microwave,Home Appliances,2024-12-05,Bangalore,460,76.13,Yes,Decreasing,Budget,Chennai,511,16,30,14,Pune,33.19,25.71,41.6,426,12.63,1.59
2589,Keyboard,Electronics,2024-06-09,Pune,167,99.77,No,Decreasing,Budget,Pune,856,7,77,11,Pune,11.21,57.25,41.11,291,18.87,0.64
2589,Keyboard,Electronics,2024-06-09,Pune,167,99.77,No,Decreasing,Budget,Pune,856,7,77,11,Chennai,50.59,92.91,2.66,116,1.59,2.34
2589,Keyboard,Electronics,2024-06-09,Pune,167,99.77,No,Decreasing,Budget,Chennai,595,13,124,1,Pune,11.21,57.25,41.11,291,18.87,0.64
2589,Keyboard,Electronics,2024-06-09,Pune,167,99.77,No,Decreasing,Budget,Chennai,595,13,124,1,Chennai,50.59,92.91,2.66,116,1.59,2.34
7885,Washing Machine,Home Appliances,2024-01-01,Kolkata,492,77.06,Yes,Increasing,Regular,Mumbai,795,16,177,1,Mumbai,63.95,42.37,17.64,143,11.53,1.87
7885,Washing Machine,Home Appliances,2024-01-01,Kolkata,492,77.06,Yes,Increasing,Regular,Mumbai,795,16,177,1,Mumbai,23.3,81.73,2.05,328,15.7,1.1
7885,Washing Machine,Home Appliances,2024-01-01,Kolkata,492,77.06,Yes,Increasing,Regular,Bangalore,976,19,139,1,Mumbai,63.95,42.37,17.64,143,11.53,1.87
7885,Washing Machine,Home Appliances,2024-01-01,Kolkata,492,77.06,Yes,Increasing,Regular,Bangalore,976,19,139,1,Mumbai,23.3,81.73,2.05,328,15.7,1.1
2489,Laptop,Electronics,2024-07-11,Mumbai,21,45.77,Yes,Decreasing,Premium,Mumbai,560,4,58,8,Kolkata,55.94,75.36,24.33,379,11.97,1.97
2489,Laptop,Electronics,2024-07-11,Mumbai,21,45.77,Yes,Decreasing,Premium,Mumbai,560,4,58,8,Hyderabad,92.69,66.48,23.32,302,15.94,1.01
2489,Laptop,Electronics,2024-07-11,Mumbai,21,45.77,Yes,Decreasing,Premium,Mumbai,560,4,58,8,Delhi,61.35,60.83,3.75,1,13.92,1.06
2489,Laptop,Electronics,2024-07-11,Mumbai,21,45.77,Yes,Decreasing,Premium,Mumbai,560,4,58,8,Mumbai,33.54,73.35,19.54,14,15.14,1.33
2489,Laptop,Electronics,2024-07-11,Mumbai,21,45.77,Yes,Decreasing,Premium,Mumbai,560,4,58,8,Pune,99.18,40.28,45.72,410,19.34,0.91
7213,Milk,Groceries,2024-10-04,Kolkata,175,82.24,Yes,Decreasing,Budget,Kolkata,259,18,150,7,Kolkata,86.5,53.72,43.55,481,12.51,1.0
7213,Milk,Groceries,2024-10-04,Kolkata,175,82.24,Yes,Decreasing,Budget,Kolkata,259,18,150,7,Kolkata,10.37,21.33,1.29,407,16.89,1.06
6563,Sneakers,Fashion,2024-10-18,Pune,76,91.89,Yes,Decreasing,Premium,Bangalore,36,9,66,2,Ahmedabad,13.01,53.67,36.63,471,19.97,1.54
6563,Sneakers,Fashion,2024-10-18,Pune,76,91.89,Yes,Decreasing,Premium,Ahmedabad,12,0,147,10,Ahmedabad,13.01,53.67,36.63,471,19.97,1.54
3780,Coffee,Groceries,2024-01-18,Hyderabad,261,48.29,Yes,Decreasing,Premium,Hyderabad,581,18,122,5,Ahmedabad,59.08,52.37,24.95,475,14.72,0.6
3780,Coffee,Groceries,2024-01-18,Hyderabad,261,48.29,Yes,Decreasing,Premium,Hyderabad,581,18,122,5,Chennai,48.11,42.19,5.41,84,19.08,1.48
3780,Coffee,Groceries,2024-01-18,Hyderabad,261,48.29,Yes,Decreasing,Premium,Hyderabad,581,18,122,5,Ahmedabad,33.59,14.19,22.85,410,16.25,1.45
6656,Coffee,Groceries,2024-10-05,Bangalore,267,40.52,No,Stable,Budget,Bangalore,438,18,195,12,Kolkata,51.65,73.29,11.62,401,7.73,1.98
6656,Coffee,Groceries,2024-10-05,Bangalore,267,40.52,No,Stable,Budget,Bangalore,438,18,195,12,Chennai,46.98,75.51,2.04,286,3.0,1.68
6656,Coffee,Groceries,2024-10-05,Bangalore,267,40.52,No,Stable,Budget,Hyderabad,361,4,23,4,Kolkata,51.65,73.29,11.62,401,7.73,1.98
6656,Coffee,Groceries,2024-10-05,Bangalore,267,40.52,No,Stable,Budget,Hyderabad,361,4,23,4,Chennai,46.98,75.51,2.04,286,3.0,1.68
5236,Laptop,Electronics,2024-06-06,Pune,416,6.48,No,Increasing,Regular,Hyderabad,355,9,137,4,Mumbai,93.22,60.3,34.94,101,7.05,0.73
5236,Laptop,Electronics,2024-06-06,Pune,416,6.48,No,Increasing,Regular,Mumbai,849,9,85,13,Mumbai,93.22,60.3,34.94,101,7.05,0.73
1730,Milk,Groceries,2024-04-19,Hyderabad,261,6.77,Yes,Stable,Budget,Kolkata,43,11,36,11,Pune,25.29,84.61,6.3,169,0.91,2.23
3759,Fan,Home Appliances,2024-06-06,Mumbai,188,72.45,No,Decreasing,Regular,Kolkata,651,9,181,6,Bangalore,59.16,95.85,11.32,313,2.84,1.13
3759,Fan,Home Appliances,2024-06-06,Mumbai,188,72.45,No,Decreasing,Regular,Kolkata,651,9,181,6,Bangalore,11.87,16.72,3.06,364,8.99,2.45
3759,Fan,Home Appliances,2024-06-06,Mumbai,188,72.45,No,Decreasing,Regular,Kolkata,651,9,181,6,Kolkata,10.73,26.35,29.72,221,19.9,1.24
6186,Snacks,Groceries,2024-10-08,Bangalore,109,89.06,Yes,Increasing,Regular,Hyderabad,711,19,102,1,Bangalore,38.24,78.91,0.12,295,12.22,0.8
5553,Jacket,Fashion,2024-11-25,Delhi,206,63.87,Yes,Increasing,Regular,Ahmedabad,959,11,128,4,Bangalore,45.25,9.34,6.23,308,5.34,1.73
9708,Smartphone,Electronics,2024-05-21,Bangalore,3,72.53,No,Stable,Premium,Bangalore,133,15,168,2,Hyderabad,93.93,42.81,18.77,33,5.01,0.52
9708,Smartphone,Electronics,2024-05-21,Bangalore,3,72.53,No,Stable,Premium,Bangalore,133,15,168,2,Ahmedabad,7.53,87.56,42.04,194,6.71,1.19
8727,Microwave,Home Appliances,2024-09-12,Mumbai,361,79.33,Yes,Stable,Regular,Chennai,918,7,171,10,Hyderabad,29.91,50.82,25.62,198,16.43,1.47
8157,Smartphone,Electronics,2024-10-19,Kolkata,58,10.89,No,Stable,Budget,Kolkata,18,16,178,7,Bangalore,11.64,12.28,25.29,443,10.12,2.37
8157,Smartphone,Electronics,2024-10-19,Kolkata,58,10.89,No,Stable,Budget,Hyderabad,982,1,85,3,Bangalore,11.64,12.28,25.29,443,10.12,2.37
8157,Smartphone,Electronics,2024-10-19,Kolkata,58,10.89,No,Stable,Budget,Delhi,558,18,61,13,Bangalore,11.64,12.28,25.29,443,10.12,2.37
1392,Snacks,Groceries,2024-03-03,Mumbai,484,18.22,No,Increasing,Premium,Mumbai,425,15,102,11,Hyderabad,51.02,29.15,26.47,159,6.72,2.08
1392,Snacks,Groceries,2024-03-03,Mumbai,484,18.22,No,Increasing,Premium,Mumbai,425,15,102,11,Pune,10.48,19.46,14.73,231,7.97,2.38
1392,Snacks,Groceries,2024-03-03,Mumbai,484,18.22,No,Increasing,Premium,Mumbai,425,15,102,11,Delhi,30.18,36.11,1.15,134,13.11,1.35
9580,Laptop,Electronics,2024-01-16,Bangalore,447,8.67,Yes,Increasing,Regular,Kolkata,970,13,97,1,Ahmedabad,64.15,99.36,46.07,328,11.98,1.4
7016,Rice,Groceries,2024-05-07,Bangalore,28,73.17,Yes,Increasing,Regular,Delhi,628,12,58,14,Pune,58.85,32.32,47.5,394,1.04,1.24
7016,Rice,Groceries,2024-05-07,Bangalore,28,73.17,Yes,Increasing,Regular,Delhi,590,8,70,8,Pune,58.85,32.32,47.5,394,1.04,1.24
7016,Rice,Groceries,2024-05-07,Bangalore,28,73.17,Yes,Increasing,Regular,Chennai,190,12,71,3,Pune,58.85,32.32,47.5,394,1.04,1.24
4755,Washing Machine,Home Appliances,2024-12-30,Bangalore,270,76.51,Yes,Stable,Premium,Chennai,679,14,76,7,Chennai,39.47,84.5,8.93,22,17.58,0.84
4755,Washing Machine,Home Appliances,2024-12-30,Bangalore,270,76.51,Yes,Stable,Premium,Chennai,679,14,76,7,Mumbai,92.66,88.96,26.65,186,8.71,0.8
4755,Washing Machine,Home Appliances,2024-12-30,Bangalore,270,76.51,Yes,Stable,Premium,Chennai,21,7,34,5,Chennai,39.47,84.5,8.93,22,17.58,0.84
4755,Washing Machine,Home Appliances,2024-12-30,Bangalore,270,76.51,Yes,Stable,Premium,Chennai,21,7,34,5,Mumbai,92.66,88.96,26.65,186,8.71,0.8
4348,Chair,Furniture,2024-03-25,Delhi,20,55.94,Yes,Decreasing,Regular,Bangalore,85,13,96,10,Bangalore,69.06,29.4,37.19,218,9.25,1.6
6242,Headphones,Electronics,2024-07-11,Chennai,131,26.54,No,Stable,Budget,Mumbai,138,4,137,12,Kolkata,5.36,57.14,15.7,144,5.17,1.47
7889,Desk,Furniture,2024-10-28,Ahmedabad,470,11.5,Yes,Decreasing,Regular,Ahmedabad,645,17,12,6,Kolkata,98.93,92.01,1.03,414,18.44,2.39
7889,Desk,Furniture,2024-10-28,Ahmedabad,470,11.5,Yes,Decreasing,Regular,Ahmedabad,645,17,12,6,Bangalore,94.38,92.69,1.41,102,7.1,2.23
7889,Desk,Furniture,2024-10-28,Ahmedabad,470,11.5,Yes,Decreasing,Regular,Ahmedabad,645,17,12,6,Chennai,47.64,28.77,22.13,122,3.39,2.2
7523,Coffee,Groceries,2024-12-13,Mumbai,217,97.64,No,Stable,Budget,Chennai,905,13,42,8,Chennai,55.32,42.88,34.05,183,3.18,0.62
4390,Sofa,Furniture,2024-11-11,Ahmedabad,331,22.26,No,Decreasing,Premium,Ahmedabad,362,8,121,1,Chennai,5.44,58.53,22.87,304,10.4,1.22
1234,Coffee,Groceries,2024-07-08,Hyderabad,431,17.27,No,Stable,Premium,Mumbai,826,10,153,14,Delhi,72.84,84.27,46.55,324,9.61,1.75
4849,Bread,Groceries,2024-03-11,Delhi,480,8.78,Yes,Stable,Regular,Mumbai,741,1,45,5,Chennai,20.04,54.3,43.12,344,9.5,1.63
4849,Bread,Groceries,2024-03-11,Delhi,480,8.78,Yes,Stable,Regular,Chennai,909,2,158,14,Chennai,20.04,54.3,43.12,344,9.5,1.63
8766,Mixer,Home Appliances,2024-05-03,Pune,442,24.08,No,Increasing,Budget,Kolkata,765,9,35,8,Mumbai,42.6,85.91,38.73,425,0.75,1.26
2747,Table,Furniture,2024-01-04,Mumbai,387,13.03,Yes,Stable,Premium,Kolkata,771,6,169,3,Chennai,59.23,96.74,49.11,366,8.25,2.31
2747,Table,Furniture,2024-01-04,Mumbai,387,13.03,Yes,Stable,Premium,Kolkata,771,6,169,3,Bangalore,99.04,23.61,45.99,248,16.73,2.16
2747,Table,Furniture,2024-01-04,Mumbai,387,13.03,Yes,Stable,Premium,Ahmedabad,755,7,46,12,Chennai,59.23,96.74,49.11,366,8.25,2.31
2747,Table,Furniture,2024-01-04,Mumbai,387,13.03,Yes,Stable,Premium,Ahmedabad,755,7,46,12,Bangalore,99.04,23.61,45.99,248,16.73,2.16
2747,Table,Furniture,2024-01-04,Mumbai,387,13.03,Yes,Stable,Premium,Delhi,584,3,169,3,Chennai,59.23,96.74,49.11,366,8.25,2.31
2747,Table,Furniture,2024-01-04,Mumbai,387,13.03,Yes,Stable,Premium,Delhi,584,3,169,3,Bangalore,99.04,23.61,45.99,248,16.73,2.16
1652,Refrigerator,Home Appliances,2024-05-20,Hyderabad,411,53.13,Yes,Decreasing,Budget,Pune,601,14,164,12,Mumbai,35.81,99.92,12.09,477,1.11,1.48
1652,Refrigerator,Home Appliances,2024-05-20,Hyderabad,411,53.13,Yes,Decreasing,Budget,Chennai,588,1,98,10,Mumbai,35.81,99.92,12.09,477,1.11,1.48
1652,Refrigerator,Home Appliances,2024-05-20,Hyderabad,411,53.13,Yes,Decreasing,Budget,Chennai,824,8,185,4,Mumbai,35.81,99.92,12.09,477,1.11,1.48
7750,Jacket,Fashion,2024-06-20,Kolkata,341,39.39,No,Decreasing,Budget,Hyderabad,837,17,175,10,Mumbai,67.21,96.39,26.81,137,17.52,0.99
7750,Jacket,Fashion,2024-06-20,Kolkata,341,39.39,No,Decreasing,Budget,Kolkata,289,16,138,12,Mumbai,67.21,96.39,26.81,137,17.52,0.99
7750,Jacket,Fashion,2024-06-20,Kolkata,341,39.39,No,Decreasing,Budget,Chennai,651,7,44,8,Mumbai,67.21,96.39,26.81,137,17.52,0.99
7434,Milk,Groceries,2024-05-04,Kolkata,360,74.47,No,Decreasing,Premium,Pune,390,7,61,8,Bangalore,38.83,13.2,43.34,499,1.51,1.22
7434,Milk,Groceries,2024-05-04,Kolkata,360,74.47,No,Decreasing,Premium,Pune,390,7,61,8,Ahmedabad,11.02,64.55,40.57,214,16.74,1.17
7434,Milk,Groceries,2024-05-04,Kolkata,360,74.47,No,Decreasing,Premium,Pune,390,7,61,8,Chennai,69.23,25.41,44.6,237,4.81,1.46
7546,Chair,Furniture,2024-09-08,Pune,277,69.5,No,Increasing,Premium,Chennai,236,18,125,11,Ahmedabad,38.74,77.6,4.58,63,0.27,1.43
7546,Chair,Furniture,2024-09-08,Pune,277,69.5,No,Increasing,Premium,Chennai,236,18,125,11,Mumbai,35.99,82.45,22.66,32,19.71,1.03
7889,Desk,Furniture,2024-04-12,Bangalore,266,81.35,No,Stable,Budget,Ahmedabad,645,17,12,6,Kolkata,98.93,92.01,1.03,414,18.44,2.39
7889,Desk,Furniture,2024-04-12,Bangalore,266,81.35,No,Stable,Budget,Ahmedabad,645,17,12,6,Bangalore,94.38,92.69,1.41,102,7.1,2.23
7889,Desk,Furniture,2024-04-12,Bangalore,266,81.35,No,Stable,Budget,Ahmedabad,645,17,12,6,Chennai,47.64,28.77,22.13,122,3.39,2.2
3437,Washing Machine,Home Appliances,2024-03-31,Ahmedabad,205,60.7,Yes,Decreasing,Budget,Ahmedabad,926,7,53,6,Hyderabad,68.95,95.36,32.68,164,12.66,1.54
3437,Washing Machine,Home Appliances,2024-03-31,Ahmedabad,205,60.7,Yes,Decreasing,Budget,Ahmedabad,926,7,53,6,Bangalore,16.15,10.83,5.64,412,5.98,1.62
9034,Keyboard,Electronics,2024-03-11,Chennai,48,38.79,Yes,Stable,Premium,Kolkata,520,1,135,2,Bangalore,73.44,40.77,43.15,148,19.74,2.28
9034,Keyboard,Electronics,2024-03-11,Chennai,48,38.79,Yes,Stable,Premium,Delhi,942,8,21,8,Bangalore,73.44,40.77,43.15,148,19.74,2.28
3389,Headphones,Electronics,2024-04-21,Mumbai,22,71.33,No,Increasing,Budget,Hyderabad,602,18,67,8,Chennai,97.96,44.54,8.23,133,10.32,1.32
3389,Headphones,Electronics,2024-04-21,Mumbai,22,71.33,No,Increasing,Budget,Kolkata,831,15,166,11,Chennai,97.96,44.54,8.23,133,10.32,1.32
6410,T-Shirt,Fashion,2024-04-23,Delhi,197,89.0,Yes,Stable,Budget,Ahmedabad,152,16,138,3,Bangalore,6.85,14.05,42.26,348,9.62,1.61
6410,T-Shirt,Fashion,2024-04-23,Delhi,197,89.0,Yes,Stable,Budget,Ahmedabad,152,16,138,3,Hyderabad,30.98,50.09,22.22,268,11.88,1.57
6410,T-Shirt,Fashion,2024-04-23,Delhi,197,89.0,Yes,Stable,Budget,Bangalore,98,19,51,9,Bangalore,6.85,14.05,42.26,348,9.62,1.61
6410,T-Shirt,Fashion,2024-04-23,Delhi,197,89.0,Yes,Stable,Budget,Bangalore,98,19,51,9,Hyderabad,30.98,50.09,22.22,268,11.88,1.57
6410,T-Shirt,Fashion,2024-04-23,Delhi,197,89.0,Yes,Stable,Budget,Ahmedabad,22,12,66,9,Bangalore,6.85,14.05,42.26,348,9.62,1.61
6410,T-Shirt,Fashion,2024-04-23,Delhi,197,89.0,Yes,Stable,Budget,Ahmedabad,22,12,66,9,Hyderabad,30.98,50.09,22.22,268,11.88,1.57
6410,T-Shirt,Fashion,2024-04-23,Delhi,197,89.0,Yes,Stable,Budget,Hyderabad,331,0,35,14,Bangalore,6.85,14.05,42.26,348,9.62,1.61
6410,T-Shirt,Fashion,2024-04-23,Delhi,197,89.0,Yes,Stable,Budget,Hyderabad,331,0,35,14,Hyderabad,30.98,50.09,22.22,268,11.88,1.57
2911,Refrigerator,Home Appliances,2024-01-28,Ahmedabad,257,83.3,No,Stable,Regular,Bangalore,774,13,21,12,Ahmedabad,94.97,53.64,44.98,146,17.54,1.48
9905,Coffee,Groceries,2024-10-12,Kolkata,84,65.78,Yes,Decreasing,Premium,Chennai,568,15,20,1,Hyderabad,52.76,84.37,3.77,36,14.25,1.67
4838,Rice,Groceries,2024-08-19,Mumbai,153,67.02,Yes,Increasing,Regular,Mumbai,986,12,198,5,Bangalore,61.18,44.44,27.09,66,19.71,1.16
4838,Rice,Groceries,2024-08-19,Mumbai,153,67.02,Yes,Increasing,Regular,Mumbai,986,12,198,5,Hyderabad,84.12,82.29,28.72,94,9.74,1.66
8854,Chair,Furniture,2024-10-20,Hyderabad,454,98.13,Yes,Stable,Regular,Kolkata,430,7,86,13,Hyderabad,46.23,57.06,30.03,376,1.89,0.51
8854,Chair,Furniture,2024-10-20,Hyderabad,454,98.13,Yes,Stable,Regular,Kolkata,430,7,86,13,Ahmedabad,63.95,43.65,46.03,488,9.67,1.78
8854,Chair,Furniture,2024-10-20,Hyderabad,454,98.13,Yes,Stable,Regular,Hyderabad,212,13,31,1,Hyderabad,46.23,57.06,30.03,376,1.89,0.51
8854,Chair,Furniture,2024-10-20,Hyderabad,454,98.13,Yes,Stable,Regular,Hyderabad,212,13,31,1,Ahmedabad,63.95,43.65,46.03,488,9.67,1.78
8854,Chair,Furniture,2024-10-20,Hyderabad,454,98.13,Yes,Stable,Regular,Bangalore,211,8,92,13,Hyderabad,46.23,57.06,30.03,376,1.89,0.51
8854,Chair,Furniture,2024-10-20,Hyderabad,454,98.13,Yes,Stable,Regular,Bangalore,211,8,92,13,Ahmedabad,63.95,43.65,46.03,488,9.67,1.78
2023,Mixer,Home Appliances,2024-01-18,Delhi,229,58.53,No,Decreasing,Premium,Bangalore,993,13,121,2,Bangalore,29.59,19.39,47.95,63,3.19,0.77
2023,Mixer,Home Appliances,2024-01-18,Delhi,229,58.53,No,Decreasing,Premium,Bangalore,993,13,121,2,Hyderabad,79.65,90.24,30.41,29,19.74,2.07
9032,Refrigerator,Home Appliances,2024-06-27,Mumbai,284,74.24,Yes,Stable,Premium,Kolkata,336,19,139,4,Mumbai,96.65,67.07,15.71,214,15.34,1.96
9032,Refrigerator,Home Appliances,2024-06-27,Mumbai,284,74.24,Yes,Stable,Premium,Kolkata,336,19,139,4,Mumbai,58.29,96.23,41.16,348,16.98,2.3
4887,Washing Machine,Home Appliances,2024-02-26,Pune,207,21.16,No,Increasing,Budget,Chennai,774,3,190,7,Bangalore,38.64,37.76,9.27,54,11.95,2.49
4887,Washing Machine,Home Appliances,2024-02-26,Pune,207,21.16,No,Increasing,Budget,Chennai,774,3,190,7,Delhi,32.25,63.92,3.23,30,12.51,2.31
4887,Washing Machine,Home Appliances,2024-02-26,Pune,207,21.16,No,Increasing,Budget,Chennai,774,3,190,7,Pune,51.68,12.41,27.39,113,6.87,1.87
8125,Microwave,Home Appliances,2024-10-12,Mumbai,374,91.48,No,Increasing,Budget,Kolkata,991,14,52,8,Chennai,39.48,82.93,16.92,39,7.35,1.8
8125,Microwave,Home Appliances,2024-10-12,Mumbai,374,91.48,No,Increasing,Budget,Ahmedabad,814,2,112,9,Chennai,39.48,82.93,16.92,39,7.35,1.8
8125,Microwave,Home Appliances,2024-10-12,Mumbai,374,91.48,No,Increasing,Budget,Kolkata,431,10,67,12,Chennai,39.48,82.93,16.92,39,7.35,1.8
2230,Microwave,Home Appliances,2024-06-07,Hyderabad,171,71.68,Yes,Stable,Regular,Hyderabad,399,5,119,13,Delhi,68.29,14.3,39.55,112,10.0,1.31
7601,T-Shirt,Fashion,2024-11-05,Pune,297,54.96,No,Stable,Premium,Hyderabad,408,6,119,4,Hyderabad,89.16,26.5,27.69,120,0.1,1.01
7601,T-Shirt,Fashion,2024-11-05,Pune,297,54.96,No,Stable,Premium,Hyderabad,408,6,119,4,Bangalore,44.85,46.27,37.18,201,3.55,1.39
7601,T-Shirt,Fashion,2024-11-05,Pune,297,54.96,No,Stable,Premium,Hyderabad,408,6,119,4,Bangalore,39.61,61.9,30.15,262,16.12,0.91
9733,Washing Machine,Home Appliances,2024-09-27,Chennai,433,44.47,No,Stable,Regular,Chennai,271,1,93,8,Kolkata,32.88,12.0,7.96,387,9.22,0.53
3596,Bread,Groceries,2024-10-14,Bangalore,90,17.36,Yes,Stable,Premium,Bangalore,75,7,187,5,Bangalore,69.21,19.53,37.76,89,0.88,1.74
3596,Bread,Groceries,2024-10-14,Bangalore,90,17.36,Yes,Stable,Premium,Bangalore,75,7,187,5,Ahmedabad,22.26,7.86,34.74,295,11.27,1.48
2268,Snacks,Groceries,2024-01-25,Chennai,123,19.63,Yes,Increasing,Premium,Ahmedabad,886,0,62,6,Hyderabad,42.2,82.02,34.58,341,17.61,2.46
2268,Snacks,Groceries,2024-01-25,Chennai,123,19.63,Yes,Increasing,Premium,Ahmedabad,886,0,62,6,Bangalore,39.45,44.46,37.53,487,15.88,2.1
9460,Sneakers,Fashion,2024-09-17,Mumbai,117,50.53,Yes,Decreasing,Budget,Mumbai,430,17,86,3,Bangalore,20.15,68.47,11.76,451,17.43,0.79
9460,Sneakers,Fashion,2024-09-17,Mumbai,117,50.53,Yes,Decreasing,Budget,Ahmedabad,299,9,130,6,Bangalore,20.15,68.47,11.76,451,17.43,0.79
2082,Microwave,Home Appliances,2024-12-01,Kolkata,96,78.24,No,Increasing,Regular,Chennai,203,3,168,2,Pune,19.06,90.72,29.26,192,6.9,1.98
2460,Bread,Groceries,2024-09-21,Mumbai,44,45.78,No,Increasing,Premium,Ahmedabad,765,18,122,13,Bangalore,34.53,6.03,8.68,11,11.17,2.39
2910,Refrigerator,Home Appliances,2024-11-18,Delhi,442,37.99,No,Increasing,Budget,Kolkata,835,4,106,11,Bangalore,34.63,90.09,5.55,302,2.28,1.31
